"","TargetID","DrugID","Highest_status","MOA","Gene_name"
"27320","T46526","D0T7VN","Patented","Antagonist","Bact FimH"
"27321","T46526","D0WO6C","Patented","Antagonist","Bact FimH"
"27322","T46526","D0WW9B","Patented","Antagonist","Bact FimH"
"27323","T46526","D0X7HN","Patented","Antagonist","Bact FimH"
"27324","T61746","D06XCD","Patented","Inhibitor","CTSB"
"27325","T61746","D06XTA","Patented","Inhibitor","CTSB"
"27326","T61746","D0KG9M","Patented","Inhibitor","CTSB"
"27327","T61746","D0L1PP","Patented","Inhibitor","CTSB"
"27328","T62841","D02SJB","Patented","Antagonist","F2RL1"
"27329","T62841","D09EIX","Patented","Antagonist","F2RL1"
"27330","T62841","D0G7KY","Patented","Antagonist","F2RL1"
"27331","T62841","D0N3AF","Patented","Antagonist","F2RL1"
"27332","T62841","D0UN9X","Patented","Antagonist","F2RL1"
"27333","T62841","D0W9AB","Patented","Antagonist","F2RL1"
"27334","T64765","D0RV0O","Patented","Inverse agonist","HRH3"
"27335","T68290","D06XCD","Patented","Inhibitor","CTSS"
"27336","T68290","D06XTA","Patented","Inhibitor","CTSS"
"27337","T68290","D0JD5W","Patented","Inhibitor","CTSS"
"27338","T68290","D0MR9V","Patented","Inhibitor","CTSS"
"27339","T68290","D0QM0D","Patented","Inhibitor","CTSS"
"27340","T76685","D04QVK","Patented","Antagonist","CNR1"
"27341","T76910","D0A3MV","Patented",".","GSK3A"
"27342","T77236","D06XCD","Patented","Inhibitor","CTSF"
"27343","T78709","D0F4NB","Patented","Agonist","HTR1A"
"27344","T84703","D0AG2A","Patented","Inhibitor","NTRK2"
"27345","T84703","D0Y1NH","Patented","Inhibitor","NTRK2"
"27346","T93653","D06XCD","Patented","Inhibitor","CTSV"
"27347","T99347","D09QQS","Patented","Modulator","GRM5"
"27348","T99347","D0DL7P","Patented","Modulator","GRM5"
"27349","T99347","D0J4QE","Patented","Modulator","GRM5"
"27350","T99347","D0MM8M","Patented","Modulator","GRM5"
"27351","T99347","D0Q4ST","Patented","Modulator","GRM5"
"27352","T75797","D08QWQ","Clinical trial","Agonist","PTGFR"
"27353","T63414","D07QTG","Clinical trial","Antagonist","P2RX7"
"27354","T15803","D05TKW","Clinical trial","Inhibitor","F11"
"27355","T10482","D0R7EA","Clinical trial","Inhibitor","F12"
"27356","T89034","D0PK7J","Clinical trial","Inhibitor","PLG"
"27357","T19160","D0LB0X","Clinical trial","Inhibitor","PLA2G2A"
"27358","T41141","D0X6QL","Clinical trial","Inhibitor","CTSL"
"27359","T10383","D03JRG","Clinical trial","Inhibitor","PLD2"
"27360","T19368","D02NHW","Clinical trial","Inhibitor","LIPG"
"27361","T72252","D0J3SU","Clinical trial","Inhibitor","CASP7"
"27362","T93903","D0J3SU","Clinical trial","Inhibitor","CASP9"
"27363","T01280","D0O7HP","Clinical trial","Inhibitor","BACE2"
"27364","T75797","D00HTY","Clinical trial","Agonist","PTGFR"
"27365","T61722","D00HTY","Clinical trial","Agonist","PTGDR2"
"27366","T76198","D00HTY","Clinical trial","Agonist","TBXA2R"
"27367","T15497","D00HTY","Clinical trial","Agonist","PTGER1"
"27368","T85467","D00HTY","Clinical trial","Agonist","PTGER3"
"27369","T38529","D00HTY","Clinical trial","Agonist","PTGER2"
"27370","T18876","D00HTY","Clinical trial","Agonist","PTGER4"
"27371","T68782","D00HTY","Clinical trial","Agonist","PTGDR"
"27372","T06093","D02ZQS","Clinical trial","Inhibitor","ROCK2"
"27373","T51282","D02ZQS","Clinical trial","Inhibitor","ROCK1"
"27374","T67102","D0FE7H","Clinical trial","Inhibitor","CTSD"
"27375","T97196","D02NUT","Clinical trial","Inhibitor","ATM"
"27376","T64765","D0M9RQ","Clinical trial","Agonist","HRH3"
"27377","T76369","D05EMV","Clinical trial","Inhibitor","CES1"
"27378","T34296","D0A4RF","Clinical trial","Inhibitor","MMP13"
"27379","T55689","D0A8UP","Clinical trial","Inhibitor","LIPE"
"27380","T62431","D0S6TK","Clinical trial","Inhibitor","SYK"
"27381","T60631","D0S6TK","Clinical trial","Inhibitor","RET"
"27382","T09826","D0M8KY","Clinical trial","Inhibitor","TOP1"
"27383","T94479","D0Y4LI","Clinical trial","Inhibitor","RPS6KB1"
"27384","T79591","D0J6XC","Clinical trial","Agonist","THRA"
"27385","T98933","D0J6XC","Clinical trial","Agonist","THRB"
"27386","T17758","D00EPS","Clinical trial","Inhibitor","PLAU"
"27387","T17758","D0G0YZ","Clinical trial","Inhibitor","PLAU"
"27388","T34204","D0I2FI","Clinical trial","Blocker (channel blocker)","CNGA2"
"27389","T93798","D0I2FI","Clinical trial","Blocker (channel blocker)","CNGA1"
"27390","T11911","D0I2FI","Clinical trial","Blocker (channel blocker)","KCNN1"
"27391","T04388","D0I2FI","Clinical trial","Blocker (channel blocker)","KCNN3"
"27392","T86271","D0I2FI","Clinical trial","Blocker (channel blocker)","KCNN2"
"27393","T88185","D0V0WE","Clinical trial","Agonist","HCAR2"
"27394","T00890","D0V0WE","Clinical trial","Agonist","HCAR3"
"27395","T93923","D2QY0Z","Phase 1","Agonist","TNFRSF9"
"27396","T99948","D2QY0Z","Phase 1","Agonist","CD274"
"27397","T78709","D09CEY","Phase 1","Modulator","HTR1A"
"27398","T95913","D09SFV","Phase 1","Inhibitor","PIK3CG"
"27399","T56915","D09QKI","Phase 1","Inhibitor","HIV PR"
"27400","T21307","D0S7NS","Phase 1","Inhibitor","MAPKAPK2"
"27401","T99347","D0I0JG","Phase 1","Modulator (allosteric modulator)","GRM5"
"27402","T07191","D02GNH","Phase 1","Inhibitor","MAP4K2"
"27403","T42157","D02GNH","Phase 1","Inhibitor","MAP3K19"
"27404","T78319","D05OXZ","Phase 1",".","CD44"
"27405","T67658","D03UZC","Phase 1","Modulator","SLC2A4"
"27406","T48069","D03WNN","Phase 1","Modulator","IGF1R"
"27407","T67282","D09DUQ","Phase 1","Inhibitor","Stap-coc leuS"
"27408","T11211","D08AAV","Phase 1","Antagonist","AR"
"27409","T09826","D07PMG","Phase 1","Inhibitor","TOP1"
"27410","T28893","D03TDW","Phase 1","Agonist","CHRM1"
"27411","T59631","D01CXW","Phase 1",".","PDCD1"
"27412","T16156","D00CLM","Phase 1","Agonist","MPL"
"27413","T14597","D09UGG","Phase 1",".","ERBB2"
"27414","T14755","D06HNO","Phase 1","Inhibitor","CD40LG"
"27415","T46521","D03POY","Phase 1",".","AR"
"27416","T00176","D08TNG","Phase 1","Inhibitor","MDM2"
"27417","T00176","D08JSQ","Phase 1","Inhibitor","MDM2"
"27418","T87166","D02AVC","Phase 1","Inhibitor","GCK"
"27419","T04773","D0D8MG","Phase 1","Inhibitor","CXCL12"
"27420","T59328","D00RMC","Phase 1","Antagonist","EGFR"
"27421","T09572","D0A3CL","Phase 1","Modulator","MCHR1"
"27422","T34234","D00CGH","Phase 1","Agonist","VDR"
"27423","T22939","D0K2HA","Phase 1","Antagonist","PGR"
"27424","T62306","D0T5FU","Phase 1","Agonist","MLNR"
"27425","T51223","D05ZSX","Phase 1",".","IL21"
"27426","T14597","D05ATQ","Phase 1",".","ERBB2"
"27427","T97071","D0N6QB","Phase 1",".","FOLH1"
"27428","T97155","D06DMQ","Phase 1","Inhibitor","ATR"
"27429","T87024","D0V0VI","Phase 1","Binder","APP"
"27430","T56923","D0N3QF","Phase 1","Modulator","CXCR2"
"27431","T14342","D0D0PB","Phase 1","Inhibitor","HIV RT"
"27432","T59679","D0S6GY","Phase 1","Antagonist","HTR4"
"27433","T41955","D09NAW","Phase 1","Modulator","TRPM8"
"27434","T62820","D02XLI","Phase 1","Modulator","GRM2"
"27435","T64567","D05CVC","Phase 1",".","CA9"
"27436","T86254","D06JAL","Phase 1",".","TNC"
"27437","T14342","D05HGL","Phase 1","Inhibitor","HIV RT"
"27438","T85435","D08XFJ","Phase 1","Modulator","INSR"
"27439","T47768","D05ONA","Phase 1","Agonist","OPRM1"
"27440","T62431","D0R9IU","Phase 1","Inhibitor","SYK"
"27441","T36075","D08PCR","Phase 1","Agonist","GLP1R"
"27442","T05849","D0QJ6L","Phase 1","Modulator","CCKBR"
"27443","T94085","D0T3DO","Phase 1","Agonist","RARA"
"27444","T56365","D04KWO","Phase 1",".","CD19"
"27445","T85435","D07DLA","Phase 1","Modulator","INSR"
"27446","T32262","D05YQT","Phase 1",".","CALCRL"
"27447","T06046","D0H3GK","Phase 1","Modulator","NOS3"
"27448","T47610","D0D2YZ","Phase 1","Modulator","IL11RA"
"27449","T79232","D0PB0D","Phase 1","Antagonist","AVPR1A"
"27450","T46084","D0V3ZX","Phase 1","Binder","TNFSF10"
"27451","T38179","D0EX1C","Phase 1",".","Stap-coc blaZ"
"27452","T12119","D0BT0Z","Phase 1","Inhibitor","SCN9A"
"27453","T87108","D0V7QW","Phase 1",".","MSLN"
"27454","T11211","D04XWX","Phase 1","Binder","AR"
"27455","T16601","D0U1WP","Phase 1","Modulator","CEACAM5"
"27456","T09909","D03VWB","Phase 1","Agonist","AGTR2"
"27457","T67162","D0K2PS","Phase 1","Agonist","DRD2"
"27458","T67162","D0CH4T","Phase 1","Agonist","DRD2"
"27459","T54644","D0W8XT","Phase 1","Inhibitor","CACNA1H"
"27460","T91661","D01GVC","Phase 1","Inhibitor","ADK"
"27461","T60708","D0H6VZ","Phase 1","Inhibitor","C5"
"27462","T55273","D06VCC","Phase 1",".","DLL4"
"27463","T51408","D03QKW","Phase 1","Agonist","ADRB3"
"27464","T03410","D0D4VH","Phase 1","Modulator","MycB mmpL3"
"27465","T16601","D0M3GK","Phase 1","Inhibitor","CEACAM5"
"27466","T06955","D00XBC","Phase 1","Antagonist","CCR4"
"27467","T85799","D0DX4J","Phase 1","Inhibitor","CDK4"
"27468","T94033","D05HAD","Phase 1","Inhibitor","F2"
"27469","T97873","D0Q4CX","Phase 1","Antagonist","CCR9"
"27470","T60693","D0RN6V","Phase 1","Agonist","OPRK1"
"27471","T94033","D0L2XU","Phase 1","Modulator","F2"
"27472","T14755","D07WTH","Phase 1","Modulator","CD40LG"
"27473","T11451","D0R8RO","Phase 1","Agonist","TLR9"
"27474","T60708","D08FMR","Phase 1",".","C5"
"27475","T18972","D00YOV","Phase 1",".","CD3G"
"27476","T87075","D00YOV","Phase 1",".","CD3E"
"27477","T47863","D00YOV","Phase 1",".","EPCAM"
"27478","T10191","D0T7LV","Phase 1",".","CD4"
"27479","T19334","D0M4MH","Phase 1",".","IL21R"
"27480","T21334","D09QWD","Phase 1","Inhibitor","TNFSF11"
"27481","T46263","D0OQ5R","Phase 1",".","SLC3A2"
"27482","T16769","D02AMG","Phase 1","Antagonist","XIAP"
"27483","T28484","D08OPX","Phase 1","Inhibitor","KIF11"
"27484","T05152","D0Y7CO","Phase 1","Inhibitor","HCV NS5B"
"27485","T05152","D04KJT","Phase 1","Inhibitor","HCV NS5B"
"27486","T63986","D08JMI","Phase 1",".","KIF11"
"27487","T37539","D01HGT","Phase 1",".","CD22"
"27488","T91331","D0V0BO","Phase 1",".","FGFR3"
"27489","T16601","D0T5LQ","Phase 1",".","CEACAM5"
"27490","T15068","D0B9MR","Phase 1","Inhibitor","PTK2"
"27491","T17569","D00RNB","Phase 1","Opener","KCNA5"
"27492","T82958","D0V6KU","Phase 1",".","CMV gB"
"27493","T99799","D04JMI","Phase 1","Modulator","BCHE"
"27494","T87024","D05ORO","Phase 1",".","APP"
"27495","T75890","D03GGN","Phase 1","Modulator","DPYD"
"27496","T57001","D0LY0C","Phase 1",".","GPA33"
"27497","T35591","D0R1CG","Phase 1",".","NECTIN4"
"27498","T56362","D0BC6M","Phase 1",".","SLC44A4"
"27499","T20761","D0NO1A","Phase 1",".","VEGFA"
"27500","T87166","D0O9OC","Phase 1","Activator","GCK"
"27501","T16688","D0EY0A","Phase 1","Inhibitor","DGAT1"
"27502","T65200","D0O1ZI","Phase 1","Inhibitor","HSD11B1"
"27503","T56915","D0W6LW","Phase 1","Inhibitor","HIV PR"
"27504","T40555","D0AR5N","Phase 1","Inhibitor","HCV NS5A"
"27505","T09572","D01KMW","Phase 1","Antagonist","MCHR1"
"27506","T99089","D0Z2FD","Phase 1","Inhibitor","BRAF"
"27507","T05409","D02HUY","Phase 1","Inhibitor","MME"
"27508","T18477","D02TTL","Phase 1","Inhibitor","HSP90AA1"
"27509","T82277","D09XOF","Phase 1",".","CTAG1A"
"27510","T99089","D0G0PU","Phase 1","Inhibitor","BRAF"
"27511","T84631","D00ZPT","Phase 1","Inhibitor","F10"
"27512","T36075","D0W7SX","Phase 1","Agonist","GLP1R"
"27513","T28484","D0V2YJ","Phase 1","Inhibitor","KIF11"
"27514","T36075","D00BZZ","Phase 1","Modulator","GLP1R"
"27515","T97587","D01CYT","Phase 1","Antagonist","ITGA4"
"27516","T46521","D09RND","Phase 1",".","AR"
"27517","T64765","D0P2OK","Phase 1","Antagonist","HRH3"
"27518","T05152","D09APB","Phase 1","Inhibitor","HCV NS5B"
"27519","T86115","D0F6KM","Phase 1",".","APOC3"
"27520","T81100","D0G8LN","Phase 1",".","SLC5A2"
"27521","T29024","D05BYO","Phase 1",".","SOD1"
"27522","T05152","D06IPZ","Phase 1","Inhibitor","HCV NS5B"
"27523","T08133","D06UWF","Phase 1","Inhibitor","TRPV6"
"27524","T43739","D04JZH","Phase 1","Blocker","SCN10A"
"27525","T83369","D00TXL","Phase 1","Modulator","F9"
"27526","T16347","D0O3QW","Phase 1","Inhibitor","PTPN1"
"27527","T30081","D02KBE","Phase 1","Inhibitor","TK1"
"27528","T87166","D05LOV","Phase 1","Inhibitor","GCK"
"27529","T84397","D05CHN","Phase 1","Modulator","TUBB1"
"27530","T31309","D05CHN","Phase 1","Modulator","BCL2"
"27531","T28893","D0RO8H","Phase 1","Agonist","CHRM1"
"27532","T28893","D04SIU","Phase 1","Agonist","CHRM1"
"27533","T94033","D0K4FP","Phase 1","Inhibitor","F2"
"27534","T34429","D0O3OI","Phase 1","Modulator","CHRNA7"
"27535","T05152","D06QOA","Phase 1","Inhibitor","HCV NS5B"
"27536","T64074","D0KV6C","Phase 1","Inhibitor","DCPS"
"27537","T39087","D0P0PC","Phase 1","Inhibitor","HIV IN"
"27538","T67805","D09PQP","Phase 1",".","CD70"
"27539","T07533","D0X1IL","Phase 1","Inhibitor","APOB"
"27540","T62206","D0U3GA","Phase 1","Inhibitor","PCSK9"
"27541","T76685","D0VH3H","Phase 1","Antagonist","CNR1"
"27542","T05152","D0Z6GW","Phase 1","Inhibitor","HCV NS5B"
"27543","T68290","D07UKF","Phase 1","Inhibitor","CTSS"
"27544","T85435","D06HPP","Phase 1",".","INSR"
"27545","T75440","D0U1US","Phase 1","Modulator","TSPO"
"27546","T43115","D06MMU","Phase 1",".","PTPRC"
"27547","T51408","D03INQ","Phase 1","Modulator","ADRB3"
"27548","T65200","D08VSQ","Phase 1","Inhibitor","HSD11B1"
"27549","T67805","D03KVW","Phase 1",".","CD70"
"27550","T56915","D02MMP","Phase 1","Inhibitor","HIV PR"
"27551","T05152","D0L0HV","Phase 1","Inhibitor","HCV NS5B"
"27552","T72168","D09UKH","Phase 1","Antagonist","NR3C2"
"27553","T76685","D0D3UI","Phase 1","Antagonist","CNR1"
"27554","T36075","D0A0FB","Phase 1","Agonist","GLP1R"
"27555","T26623","D07DIX","Phase 1","Inhibitor","AKR1B1"
"27556","T97873","D00YXU","Phase 1","Antagonist","CCR9"
"27557","T53389","D02USG","Phase 1","Modulator","TGFBR1"
"27558","T02591","D0OX1Y","Phase 1",".","HIV env"
"27559","T10265","D0O8JW","Phase 1","Inhibitor","PDE4B"
"27560","T02001","D0O8JW","Phase 1","Inhibitor","PDE4D"
"27561","T61744","D0O8JW","Phase 1","Inhibitor","PDE4A"
"27562","T49989","D0P7KU","Phase 1",".","TGFBR2"
"27563","T40800","D04TSO","Phase 1","Inhibitor","ATP1A1"
"27564","T43332","D05GPB","Phase 1","Modulator","F7"
"27565","T48069","D01OYS","Phase 1","Inhibitor","IGF1R"
"27566","T78709","D0F2NF","Phase 1","Antagonist","HTR1A"
"27567","T09960","D09XXH","Phase 1","Antagonist","CCR5"
"27568","T07063","D0G8DV","Phase 1","Modulator","SLC5A5"
"27569","T70201","D09RZH","Phase 1","Modulator","GLIPR1"
"27570","T09960","D0K1OK","Phase 1",".","CCR5"
"27571","T39716","D00XWB","Phase 1","Inhibitor","SCN5A"
"27572","T38284","D0Z1RJ","Phase 1","Inhibitor","BCR-ABL1"
"27573","T87166","D0M0UU","Phase 1","Activator","GCK"
"27574","T37742","D07LBQ","Phase 1",".","APCS"
"27575","T46128","D0F5GF","Phase 1",".","PMEL"
"27576","T59679","D02YKI","Phase 1","Agonist","HTR4"
"27577","T86161","D09RJN","Phase 1","Inhibitor","PREP"
"27578","T80276","D01LMM","Phase 1","Inhibitor","PIK3CA"
"27579","T40474","D0YT8P","Phase 1","Inhibitor","MET"
"27580","T29143","D0K0WA","Phase 1",".","IL13"
"27581","T28213","D0W7AE","Phase 1","Inhibitor","FFAR2"
"27582","T75243","D08PSC","Phase 1","Inhibitor","MTOR"
"27583","T99799","D06FGJ","Phase 1","Modulator","BCHE"
"27584","T39087","D0C1WL","Phase 1","Inhibitor","HIV IN"
"27585","T69685","D02XSL","Phase 1","Modulator","SLC6A9"
"27586","T85072","D0M2YX","Phase 1",".","HPV E7"
"27587","T79473","D0M3TD","Phase 1","Agonist","LHCGR"
"27588","T52316","D0W9QI","Phase 1",".","RAF1"
"27589","T67805","D03KLF","Phase 1",".","CD70"
"27590","T50699","D09XRQ","Phase 1",".","LTBR"
"27591","T45262","D0J1FB","Phase 1","Antagonist","CRHR1"
"27592","T02551","D0HI1K","Phase 1","Antagonist","DRD3"
"27593","T28893","D01QXY","Phase 1","Agonist","CHRM1"
"27594","T24983","D0L3JI","Phase 1","Antagonist","DRD4"
"27595","T63414","D0I7BU","Phase 1","Antagonist","P2RX7"
"27596","T47768","D0G1YO","Phase 1","Agonist","OPRM1"
"27597","T54771","D09GLS","Phase 1","Blocker","SLC5A1"
"27598","T40010","D08QTK","Phase 1",".","EGFL7"
"27599","T15494","D0W3BC","Phase 1",".","GHR"
"27600","T86591","D01UJK","Phase 1","Agonist","PPARA"
"27601","T61033","D0C2HI","Phase 1","Agonist","CNTFR"
"27602","T02551","D0H3ID","Phase 1","Agonist","DRD3"
"27603","T05409","D0WY3J","Phase 1","Inhibitor","MME"
"27604","T62449","D0PM7Q","Phase 1","Inhibitor","CHEK1"
"27605","T97592","D0OA5G","Phase 1","Inhibitor","AURKC"
"27606","T87675","D0OA5G","Phase 1","Inhibitor","AURKA"
"27607","T46781","D0OA5G","Phase 1","Inhibitor","AURKB"
"27608","T80975","D07PNT","Phase 1","Inhibitor","KDR"
"27609","T29879","D0ZT4J","Phase 1","Antagonist","ITGA5"
"27610","T01851","D0ZT4J","Phase 1","Antagonist","ITGB1"
"27611","T83193","D00CMV","Phase 1","Blocker","TRPV1"
"27612","T64765","D04LSD","Phase 1","Antagonist","HRH3"
"27613","T18477","D03LRU","Phase 1","Inhibitor","HSP90AA1"
"27614","T06671","D0J2VB","Phase 1","Modulator","IL18"
"27615","T73215","D0J2VB","Phase 1",".","MS4A1"
"27616","T06671","D0F3PU","Phase 1","Modulator","IL18"
"27617","T09960","D06KNE","Phase 1","Antagonist","CCR5"
"27618","T46360","D0Q7QY","Phase 1","Binder","SIGMAR1"
"27619","T18477","D06YSP","Phase 1","Inhibitor","HSP90AA1"
"27620","T59626","D0S0WN","Phase 1","Binder","LTB4R"
"27621","T52953","D06CIJ","Phase 1",".","CRP"
"27622","T46781","D0J6AB","Phase 1","Inhibitor","AURKB"
"27623","T87675","D0J6AB","Phase 1","Inhibitor","AURKA"
"27624","T52316","D0W2BK","Phase 1",".","RAF1"
"27625","T87875","D05LTJ","Phase 1",".","GCGR"
"27626","T32578","D0GJ1U","Phase 1","Inhibitor","IL6"
"27627","T40474","D05OMT","Phase 1","Inhibitor","MET"
"27628","T40694","D08RMJ","Phase 1","Inhibitor","PLK1"
"27629","T34429","D07FPR","Phase 1","Agonist","CHRNA7"
"27630","T70792","D0E9HQ","Phase 1",".","PGF"
"27631","T89988","D0V0NL","Phase 1","Antagonist","CCR2"
"27632","T36557","D01PVV","Phase 1","Agonist","PPARD"
"27633","T62306","D08WBJ","Phase 1","Agonist","MLNR"
"27634","T14597","D02UFQ","Phase 1","Inhibitor","ERBB2"
"27635","T46781","D08HFW","Phase 1","Inhibitor","AURKB"
"27636","T67162","D0J0WX","Phase 1","Agonist","DRD2"
"27637","T87675","D0A5MC","Phase 1","Inhibitor","AURKA"
"27638","T96079","D0E5JC","Phase 1","Antagonist","CXCR4"
"27639","T78356","D07YEK","Phase 1","Inhibitor","TBXAS1"
"27640","T06421","D0SX9C","Phase 1","Stimulator","IFNAR2"
"27641","T69685","D05WWJ","Phase 1","Blocker","SLC6A9"
"27642","T55610","D06ZVO","Phase 1","Inhibitor","HIF1A"
"27643","T46781","D0E5XA","Phase 1","Inhibitor","AURKB"
"27644","T87675","D0E5XA","Phase 1","Inhibitor","AURKA"
"27645","T40474","D0ZU5F","Phase 1","Inhibitor","MET"
"27646","T16016","D0Q2BB","Phase 1","Antagonist","CCR1"
"27647","T33489","D05NJI","Phase 1","Inhibitor","STS"
"27648","T11011","D07QWW","Phase 1","Antagonist","CRHR2"
"27649","T86679","D0M3IN","Phase 1","Antagonist","ADORA2B"
"27650","T76198","D0D9LB","Phase 1","Antagonist","TBXA2R"
"27651","T02333","D0Z6WI","Phase 1","Agonist","GHR"
"27652","T02333","D0O1LU","Phase 1","Agonist","GHR"
"27653","T97071","D0H4IU","Phase 1","Inhibitor","FOLH1"
"27654","T86052","D04HDZ","Phase 1","Inhibitor","TERT"
"27655","T80975","D07HRU","Phase 1","Inhibitor","KDR"
"27656","T48069","D07HPJ","Phase 1","Inhibitor","IGF1R"
"27657","T16263","D02MVA","Phase 1","Inhibitor","CCL5"
"27658","T02562","D00MBY","Phase 1","Inhibitor","PTGES"
"27659","T11388","D07BIK","Phase 1","Inhibitor","CTSK"
